"station_id","obsTime","ELEV","WDIR","WDSD","TEMP","HUMD","PRES","SUN","H_24R","H_FX","H_XD","H_FXT","D_TX","D_TXT","D_TN","D_TNT"
"C0U940","2019-09-11 22:00:00","25.000","233.000","1.400","26.000","0.870","1011.500","-99.000","0.000","-99.000","-99.000","-99.000","32.600","","24.200",""
"C0A860","2019-09-11 22:00:00","362.000","53.000","1.300","25.400","0.970","972.600","-99.000","0.000","-99.000","-99.000","-99.000","31.900","","23.700",""
"C0I480","2019-09-11 22:00:00","2165.000","252.000","0.600","14.500","0.780","791.000","-99.000","0.000","-99.000","-99.000","-99.000","23.700","","12.600",""
"CM0150","2019-09-11 22:00:00","11.000","6.000","0.400","26.900","0.800","1011.100","-99.000","0.000","-99.000","-99.000","-99.000","30.500","","25.000",""
"C0X080","2019-09-11 22:00:00","2.000","83.000","0.900","27.800","0.900","1010.600","-99.000","0.000","-99.000","-99.000","-99.000","32.700","","24.000",""
"C0AH00","2019-09-11 22:00:00","38.000","72.000","1.700","28.800","0.860","1008.100","-99.000","0.000","-99.000","-99.000","-99.000","34.100","","27.400",""
"C0V700","2019-09-11 22:00:00","24.000","267.000","1.500","29.300","0.770","1007.700","-99.000","0.000","-99.000","-99.000","-99.000","31.900","","25.800",""
"C0AD00","2019-09-11 22:00:00","86.000","85.000","1.400","28.700","0.840","1003.200","-99.000","0.000","-99.000","-99.000","-99.000","32.500","","27.600",""
"C0O900","2019-09-11 22:00:00","9.000","259.000","0.500","28.900","0.900","1010.200","-99.000","0.000","-99.000","-99.000","-99.000","33.500","","23.700",""
"C0R570","2019-09-11 22:00:00","37.000","35.000","1.200","28.000","0.770","1006.100","-99.000","0.000","-99.000","-99.000","-99.000","34.200","","24.200",""
"C0AG90","2019-09-11 22:00:00","25.000","39.000","1.200","29.700","0.700","1009.900","-99.000","0.000","-99.000","-99.000","-99.000","35.200","","27.800",""
"C0V760","2019-09-11 22:00:00","30.000","242.000","1.200","29.000","0.840","1008.400","-99.000","0.000","-99.000","-99.000","-99.000","33.200","","24.400",""
"C0T9I0","2019-09-11 22:00:00","152.000","217.000","0.600","25.400","0.860","997.200","-99.000","0.000","-99.000","-99.000","-99.000","30.800","","23.400",""
"C0O980","2019-09-11 22:00:00","18.000","0.000","0.000","27.800","0.950","1010.000","-99.000","0.500","-99.000","-99.000","-99.000","34.400","","23.100",""
"C0R270","2019-09-11 22:00:00","51.000","0.000","0.200","26.500","0.960","1004.300","-99.000","0.000","-99.000","-99.000","-99.000","32.100","","24.200",""
"C0T9H0","2019-09-11 22:00:00","725.000","359.000","3.500","22.300","0.990","934.600","-99.000","0.000","-99.000","-99.000","-99.000","31.900","","20.900",""
"C0A660","2019-09-11 22:00:00","97.000","0.000","0.000","27.100","1.000","1001.400","-99.000","0.000","-99.000","-99.000","-99.000","32.000","","25.600",""
"C0A890","2019-09-11 22:00:00","40.000","0.000","0.000","26.400","0.910","1007.900","-99.000","0.500","-99.000","-99.000","-99.000","32.200","","25.500",""
"C0O840","2019-09-11 22:00:00","134.000","99.000","0.400","26.900","1.000","-99.000","-99.000","0.000","-99.000","-99.000","-99.000","32.900","","23.200",""
"C0R530","2019-09-11 22:00:00","16.000","72.000","2.000","27.100","0.760","1009.100","-99.000","0.000","-99.000","-99.000","-99.000","31.000","","24.100",""
"C0G870","2019-09-11 22:00:00","12.000","0.000","0.100","27.900","0.960","1009.900","-99.000","0.000","-99.000","-99.000","-99.000","32.800","","24.700",""
"C0M820","2019-09-11 22:00:00","980.000","48.000","0.500","22.200","0.880","906.100","-99.000","0.000","-99.000","-99.000","-99.000","27.900","","18.600",""
"C0R160","2019-09-11 22:00:00","45.000","150.000","1.400","27.700","0.990","1005.400","-99.000","0.000","-99.000","-99.000","-99.000","34.400","","23.500",""
"C0A950","2019-09-11 22:00:00","60.000","113.000","5.100","28.000","0.910","1006.700","-99.000","0.500","-99.000","-99.000","-99.000","29.500","","26.100",""
"C0F9L0","2019-09-11 22:00:00","253.000","0.000","0.200","27.000","0.920","982.200","-99.000","0.000","-99.000","-99.000","-99.000","31.800","","25.800",""
"C0R550","2019-09-11 22:00:00","38.000","62.000","1.700","26.500","0.950","1007.600","-99.000","0.000","-99.000","-99.000","-99.000","33.400","","23.600",""
"C0V530","2019-09-11 22:00:00","34.000","231.000","0.500","29.000","1.000","1007.000","-99.000","0.000","-99.000","-99.000","-99.000","33.300","","24.000",""
"C0AI10","2019-09-11 22:00:00","76.000","168.000","2.400","28.900","0.710","1003.100","-99.000","0.000","-99.000","-99.000","-99.000","33.600","","24.800",""
"C0F9U0","2019-09-11 22:00:00","74.000","125.000","0.900","29.600","0.830","1002.400","-99.000","0.000","-99.000","-99.000","-99.000","34.800","","26.900",""
"C0V680","2019-09-11 22:00:00","40.000","245.000","1.000","29.100","0.770","1006.700","-99.000","0.000","-99.000","-99.000","-99.000","32.400","","24.300",""
"C0Z290","2019-09-11 22:00:00","946.000","6.000","0.700","20.900","0.990","910.400","-99.000","0.000","-99.000","-99.000","-99.000","27.200","","19.500",""
"CM0120","2019-09-11 22:00:00","4.000","158.000","0.700","28.700","0.820","1010.200","-99.000","0.000","-99.000","-99.000","-99.000","31.400","","24.900",""
"C0G760","2019-09-11 22:00:00","53.000","213.000","0.900","27.600","0.990","1006.900","-99.000","0.000","-99.000","-99.000","-99.000","34.100","","25.100",""
"C0K450","2019-09-11 22:00:00","35.000","192.000","0.500","28.600","0.850","1006.100","-99.000","0.000","-99.000","-99.000","-99.000","34.800","","24.400",""
"C0E820","2019-09-11 22:00:00","220.000","200.000","1.200","24.900","0.930","986.100","-99.000","0.000","-99.000","-99.000","-99.000","31.000","","23.000",""
"C0A530","2019-09-11 22:00:00","300.000","85.000","1.200","25.000","1.000","979.300","-99.000","0.000","-99.000","-99.000","-99.000","31.400","","24.500",""
"C0M520","2019-09-11 22:00:00","15.000","224.000","0.600","27.700","0.860","1008.700","-99.000","0.000","-99.000","-99.000","-99.000","32.300","","23.700",""
"C0K240","2019-09-11 22:00:00","1132.000","137.000","1.700","21.200","0.990","892.200","-99.000","0.500","-99.000","-99.000","-99.000","29.200","","19.000",""
"C0V210","2019-09-11 22:00:00","734.000","217.000","0.900","24.100","0.900","932.100","-99.000","0.000","-99.000","-99.000","-99.000","30.900","","19.400",""
"C0Z320","2019-09-11 22:00:00","646.000","0.000","0.000","22.400","0.980","942.400","-99.000","0.500","-99.000","-99.000","-99.000","31.000","","19.500",""
"C0K430","2019-09-11 22:00:00","30.000","0.000","0.000","28.400","0.880","1008.100","-99.000","0.000","-99.000","-99.000","-99.000","33.100","","24.100",""
"C0T9M0","2019-09-11 22:00:00","92.000","335.000","2.500","26.200","0.880","1003.800","-99.000","0.000","-99.000","-99.000","-99.000","31.700","","24.700",""
"C0AI00","2019-09-11 22:00:00","188.000","43.000","2.300","26.800","0.860","991.000","-99.000","0.000","-99.000","-99.000","-99.000","34.600","","25.700",""
"C0AC40","2019-09-11 22:00:00","1079.000","343.000","2.800","19.600","0.980","893.700","-99.000","-99.000","8.800","61.000","","24.800","","19.600",""
"C0F9M0","2019-09-11 22:00:00","230.000","87.000","0.400","27.900","0.850","984.700","-99.000","0.000","-99.000","-99.000","-99.000","31.700","","25.300",""
"C0A930","2019-09-11 22:00:00","216.000","100.000","1.100","25.900","1.000","987.300","-99.000","0.000","-99.000","-99.000","-99.000","29.700","","23.900",""
"C0A640","2019-09-11 22:00:00","241.000","0.000","0.200","25.800","0.850","987.700","-99.000","0.000","-99.000","-99.000","-99.000","32.000","","24.700",""
"C0I420","2019-09-11 22:00:00","305.000","312.000","0.400","26.000","0.920","976.800","-99.000","0.000","-99.000","-99.000","-99.000","33.800","","23.400",""
"C0R170","2019-09-11 22:00:00","26.000","144.000","0.700","27.100","1.000","1008.600","-99.000","0.000","-99.000","-99.000","-99.000","34.700","","23.700",""
"C0M530","2019-09-11 22:00:00","1385.000","88.000","0.400","18.900","0.990","869.400","-99.000","1.000","-99.000","-99.000","-99.000","24.600","","17.500",""
"C0H960","2019-09-11 22:00:00","120.000","189.000","2.200","28.500","0.840","995.800","-99.000","0.000","-99.000","-99.000","-99.000","35.300","","25.400",""
"C0V620","2019-09-11 22:00:00","18.000","247.000","1.200","29.300","0.800","1009.300","-99.000","0.000","-99.000","-99.000","-99.000","31.100","","24.400",""
"C0X280","2019-09-11 22:00:00","22.000","0.000","0.000","28.900","0.830","1008.800","-99.000","0.000","-99.000","-99.000","-99.000","31.000","","24.400",""
"C0AH40","2019-09-11 22:00:00","426.000","309.000","1.100","26.300","0.880","965.100","-99.000","0.000","-99.000","-99.000","-99.000","31.700","","26.100",""
"C0T9A0","2019-09-11 22:00:00","498.000","0.000","0.100","23.300","0.990","958.400","-99.000","0.000","-99.000","-99.000","-99.000","29.300","","22.200",""
"C0K390","2019-09-11 22:00:00","31.000","203.000","0.900","28.500","0.880","1007.200","-99.000","0.000","-99.000","-99.000","-99.000","34.200","","24.200",""
"C0I540","2019-09-11 22:00:00","3344.000","138.000","7.800","8.600","0.590","686.700","-99.000","-99.000","15.100","138.000","","17.800","","6.800",""
"C0G890","2019-09-11 22:00:00","24.000","202.000","1.400","29.200","1.000","1007.500","-99.000","0.000","-99.000","-99.000","-99.000","32.600","","26.900",""
"C0G720","2019-09-11 22:00:00","50.000","201.000","1.300","27.700","1.000","1004.600","-99.000","0.000","-99.000","-99.000","-99.000","33.600","","24.600",""
"C0UA40","2019-09-11 22:00:00","1121.000","0.000","0.000","20.400","0.930","892.100","-99.000","0.000","-99.000","-99.000","-99.000","25.500","","20.000",""
"C0V400","2019-09-11 22:00:00","56.000","129.000","1.100","27.900","0.890","1004.200","-99.000","0.000","-99.000","-99.000","-99.000","32.600","","23.800",""
"C0X130","2019-09-11 22:00:00","27.000","0.000","0.000","29.600","0.910","1007.700","-99.000","0.000","-99.000","-99.000","-99.000","34.900","","24.400",""
"C0A520","2019-09-11 22:00:00","48.000","55.000","3.200","29.500","0.700","1006.700","-99.000","0.000","-99.000","-99.000","-99.000","34.500","","25.900",""
"C0U870","2019-09-11 22:00:00","474.000","208.000","1.700","24.000","0.950","961.500","-99.000","0.000","-99.000","-99.000","-99.000","29.400","","22.800",""
"C0S690","2019-09-11 22:00:00","522.000","21.000","1.600","23.300","0.950","954.700","-99.000","0.000","-99.000","-99.000","-99.000","37.100","","21.900",""
"C0R150","2019-09-11 22:00:00","105.000","109.000","1.300","26.400","0.990","998.500","-99.000","0.000","-99.000","-99.000","-99.000","35.500","","23.600",""
"C0K560","2019-09-11 22:00:00","117.000","130.000","1.000","26.300","0.900","998.300","-99.000","0.000","-99.000","-99.000","-99.000","34.700","","23.600",""
"C1R440","2019-09-11 22:00:00","1654.000","43.000","5.500","16.900","1.000","835.200","-99.000","0.500","12.400","46.000","","20.100","","16.000",""
"C0X100","2019-09-11 22:00:00","10.000","234.000","0.400","30.100","0.770","1008.200","-99.000","0.000","-99.000","-99.000","-99.000","32.200","","25.900",""
"C0K460","2019-09-11 22:00:00","60.000","170.000","1.800","28.400","0.850","1003.100","-99.000","0.000","-99.000","-99.000","-99.000","34.400","","24.900",""
"C0M740","2019-09-11 22:00:00","15.000","0.000","0.000","28.400","0.870","1008.300","-99.000","0.000","-99.000","-99.000","-99.000","32.500","","23.900",""
"C0SA10","2019-09-11 22:00:00","411.000","56.000","0.400","23.800","0.940","967.100","-99.000","0.000","-99.000","-99.000","-99.000","30.700","","22.800",""
"C0C660","2019-09-11 22:00:00","176.000","73.000","2.900","28.400","0.670","991.000","-99.000","0.000","-99.000","-99.000","-99.000","33.900","","26.100",""
"C0R620","2019-09-11 22:00:00","34.000","36.000","3.400","28.000","0.880","1007.800","-99.000","0.500","-99.000","-99.000","-99.000","30.200","","25.700",""
"C0R700","2019-09-11 22:00:00","19.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","0.000","-99.000","-99.000","-99.000","-999.000","","-999.000",""
"C0F0B0","2019-09-11 22:00:00","311.000","0.000","0.200","26.200","0.930","976.300","-99.000","0.000","-99.000","-99.000","-99.000","31.100","","23.600",""
"C0O970","2019-09-11 22:00:00","71.000","136.000","0.900","26.800","1.000","1003.700","-99.000","0.000","-99.000","-99.000","-99.000","34.300","","22.400",""
"C0F9P0","2019-09-11 22:00:00","26.000","0.000","0.000","29.100","0.880","1008.100","-99.000","0.000","-99.000","-99.000","-99.000","34.400","","27.000",""
"C0X220","2019-09-11 22:00:00","26.000","0.000","0.200","28.600","0.790","1008.000","-99.000","0.000","-99.000","-99.000","-99.000","31.900","","24.300",""
"C0M680","2019-09-11 22:00:00","37.000","0.000","0.000","28.700","0.860","1008.100","-99.000","0.000","-99.000","-99.000","-99.000","34.000","","23.700",""
"C0S710","2019-09-11 22:00:00","382.000","36.000","2.600","24.100","0.910","970.900","-99.000","0.000","-99.000","-99.000","-99.000","30.100","","22.100",""
"C0F9T0","2019-09-11 22:00:00","111.000","318.000","0.700","29.500","0.810","998.200","-99.000","0.000","-99.000","-99.000","-99.000","32.700","","26.700",""
"C0F9N0","2019-09-11 22:00:00","75.000","118.000","0.800","28.900","0.800","1002.100","-99.000","0.000","-99.000","-99.000","-99.000","35.000","","26.800",""
"C0G740","2019-09-11 22:00:00","24.000","220.000","0.300","28.300","0.880","1008.100","-99.000","0.000","-99.000","-99.000","-99.000","32.700","","24.500",""
"C0C690","2019-09-11 22:00:00","242.000","154.000","1.400","26.400","0.750","984.800","-99.000","0.000","6.900","171.000","","32.300","","25.200",""
"C0A540","2019-09-11 22:00:00","401.000","110.000","1.200","24.300","0.940","967.100","-99.000","1.500","-99.000","-99.000","-99.000","29.700","","24.200",""
"C0H950","2019-09-11 22:00:00","192.000","0.000","0.100","25.400","0.990","990.300","-99.000","0.000","-99.000","-99.000","-99.000","34.400","","23.000",""
"C0O960","2019-09-11 22:00:00","112.000","104.000","0.500","26.500","0.900","998.600","-99.000","0.000","-99.000","-99.000","-99.000","32.200","","23.000",""
"C0AH10","2019-09-11 22:00:00","30.000","88.000","3.100","29.400","0.730","1007.500","-99.000","0.000","-99.000","-99.000","-99.000","34.300","","28.600",""
"C0R680","2019-09-11 22:00:00","13.000","40.000","3.500","28.200","-99.000","1009.800","-99.000","2.500","-99.000","-99.000","-99.000","30.400","","26.300",""
"C0X210","2019-09-11 22:00:00","38.000","144.000","1.000","28.400","0.900","1004.900","-99.000","0.000","-99.000","-99.000","-99.000","34.600","","23.400",""
"C0D430","2019-09-11 22:00:00","87.000","0.000","0.000","25.700","0.980","999.600","-99.000","0.000","-99.000","-99.000","-99.000","32.600","","23.400",""
"C0AD30","2019-09-11 22:00:00","20.000","78.000","2.400","29.400","0.730","1008.200","-99.000","0.000","-99.000","-99.000","-99.000","34.900","","28.800",""
"C0R240","2019-09-11 22:00:00","87.000","108.000","0.800","25.500","0.960","1001.100","-99.000","0.000","-99.000","-99.000","-99.000","33.800","","22.700",""
"C0AI30","2019-09-11 22:00:00","26.000","71.000","5.900","29.000","0.810","1009.900","-99.000","0.000","-99.000","-99.000","-99.000","33.700","","28.500",""
"C0U960","2019-09-11 22:00:00","1885.000","233.000","0.700","15.700","0.980","817.600","-99.000","0.000","-99.000","-99.000","-99.000","22.800","","14.700",""
"C0T9E0","2019-09-11 22:00:00","415.000","16.000","0.300","24.200","0.920","968.200","-99.000","0.000","-99.000","-99.000","-99.000","29.200","","21.900",""
"C0D550","2019-09-11 22:00:00","1956.000","0.000","0.000","16.600","0.950","813.400","-99.000","0.000","-99.000","-99.000","-99.000","23.100","","14.500",""
"C0C630","2019-09-11 22:00:00","209.000","65.000","3.100","27.700","0.680","987.500","-99.000","0.000","9.400","72.000","","33.200","","24.900",""
"C0UA70","2019-09-11 22:00:00","547.000","136.000","0.900","24.200","0.990","953.400","-99.000","4.000","-99.000","-99.000","-99.000","27.900","","22.800",""
"C0AC60","2019-09-11 22:00:00","55.000","71.000","2.500","29.500","0.650","1005.100","-99.000","0.000","-99.000","-99.000","-99.000","36.600","","25.400",""
"C0R510","2019-09-11 22:00:00","31.000","104.000","1.000","28.100","0.820","1008.100","-99.000","0.000","-99.000","-99.000","-99.000","34.100","","24.500",""
"C1R320","2019-09-11 22:00:00","7.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","0.000","-99.000","-99.000","-99.000","-999.000","","-999.000",""
"C0X060","2019-09-11 22:00:00","19.000","0.000","0.000","27.800","0.910","1010.400","-99.000","0.000","-99.000","-99.000","-99.000","33.400","","23.500",""
"C0E550","2019-09-11 22:00:00","84.000","0.000","0.100","26.400","0.990","1002.100","-99.000","0.000","-99.000","-99.000","-99.000","31.400","","24.200",""
"C0AI20","2019-09-11 22:00:00","25.000","80.000","4.200","28.000","0.970","1009.300","-99.000","0.000","-99.000","-99.000","-99.000","31.000","","26.500",""
"C0E740","2019-09-11 22:00:00","27.000","234.000","0.600","27.000","0.960","1006.800","-99.000","0.000","-99.000","-99.000","-99.000","32.100","","24.500",""
"C0R650","2019-09-11 22:00:00","29.000","93.000","0.700","27.300","0.920","1009.500","-99.000","0.000","-99.000","-99.000","-99.000","33.900","","24.100",""
"C0S750","2019-09-11 22:00:00","2280.000","269.000","1.000","12.400","0.980","776.600","-99.000","0.000","-99.000","-99.000","-99.000","21.800","","11.800",""
"C0I370","2019-09-11 22:00:00","671.000","0.000","0.000","24.100","0.900","938.300","-99.000","0.000","-99.000","-99.000","-99.000","30.800","","21.000",""
"C0K400","2019-09-11 22:00:00","65.000","168.000","1.600","28.400","0.930","1004.000","-99.000","0.000","-99.000","-99.000","-99.000","34.700","","24.600",""
